id,name,type,resolution,sunLight,leftForbiden,rightForbiden,TLE1,TLE2,maxImaging,RecordPlatRate,storage,energy,transitionGround
639,OPT639,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  36.9233 143.8480 0505240 160.2081 216.5969 13.7560338600000,300,3,4800,3700,40
640,OPT640,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  37.6669  93.2377 0744218 131.3877 102.6074 13.4889881100000,300,3.5,4000,3400,30
641,OPT641,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  20.1777  63.0770 0677892 124.2781 137.4629 13.6837823700000,300,4,4500,3300,40
642,OPT642,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  18.9888 183.7985 0728301 224.6799  33.3461 13.4579560400000,300,3,5000,3000,35
643,OPT643,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  54.8039  97.8615 0565378  85.3035 330.0931 13.8702109200000,300,3.5,4700,3500,45
644,OPT644,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  48.1393  58.1801 0123741   9.6214  99.1484 13.3629214300000,300,4,4800,3600,35
645,OPT645,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  45.2925 113.0759 0194039  68.0931 198.9418 13.2685203700000,300,3,4000,3700,30
646,OPT646,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  51.1187 183.9373 0874681   2.5174 356.5252 13.1871652800000,300,3.5,4500,3400,40
647,OPT647,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  20.7719 148.0187 0471240 286.7226   9.9818 13.6008736100000,300,4,5000,3300,30
648,OPT648,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544   3.0935   6.4723 0465432 338.4566 356.0056 13.8874984000000,300,3,4700,3000,40
649,OPT649,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  56.7047  99.8386 0740765 255.6737 213.9659 13.8880760900000,300,3.5,4800,3500,35
650,OPT650,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  18.5859 129.1028 0951305 255.1517 107.8854 13.8479941300000,300,4,4000,3600,45
651,OPT651,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  16.2644 195.4977 0072166 303.4582  81.5694 13.9465040200000,300,3,4500,3700,35
652,OPT652,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544   7.1182 131.7858 0486379 120.3933 266.9198 13.5606350000000,300,3.5,5000,3400,30
653,OPT653,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  35.3566 151.5564 0631554 240.1628 335.7390 13.8596369400000,300,4,4700,3300,40
654,OPT654,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  17.8168  37.3568 0408521  47.5396 161.8497 13.6657369900000,300,3,4800,3000,30
655,OPT655,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  38.2171  68.4531 0431208 279.1129 180.8462 13.3930412100000,300,3.5,4000,3500,40
656,OPT656,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  30.4442  43.9454 0771973 345.4804 302.8300 13.4357045300000,300,4,4500,3600,35
657,OPT657,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  48.3911 115.7635 0248764 308.6425 105.0926 13.0067811700000,300,3,5000,3700,45
658,OPT658,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  52.0044 164.7946 0512703  74.5107  64.6180 13.3459865500000,300,3.5,4700,3400,35
659,OPT659,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  54.9100  82.6122 0535023  70.9241  70.1229 13.1911381000000,300,4,4800,3300,30
660,OPT660,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  15.8515 110.6626 0821560 214.0585  72.7710 13.5720858900000,300,3,4000,3000,40
661,OPT661,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  39.8247 259.8653 0899032 136.6941   4.0743 13.5992992200000,300,3.5,4500,3500,30
662,OPT662,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  30.1956 117.0555 0686422 324.5629 254.6403 13.9897426900000,300,4,5000,3600,40
663,OPT663,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  15.6345 195.1033 0126514  27.9096  84.6605 13.0238544400000,300,3,4700,3700,35
664,OPT664,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  38.3062 167.1321 0304396  27.8772 345.4885 13.0649828800000,300,3.5,4800,3400,45
665,OPT665,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544   4.7037 197.6426 0774775 286.8941 321.0875 13.7874211900000,300,4,4000,3300,30
666,OPT666,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  46.7574 101.6634 0018477  87.5352  81.8381 13.4580048100000,300,3,4500,3000,35
667,OPT667,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  43.8095   9.6368 0290237 261.9545  79.3764 13.0925734100000,300,3.5,5000,3500,30
668,OPT668,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  18.2993 228.9182 0148568 306.4555 138.3983 13.3096434000000,300,4,4700,3600,40
669,OPT669,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544   3.1417 144.7929 0375845 359.0883 126.1543 13.0670004800000,300,3,4800,3700,30
670,OPT670,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544   6.2113  23.6445 0282456 301.8273 117.9837 13.0249414800000,300,3.5,4000,3400,40
671,OPT671,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  48.9591 172.4628 0081915  42.7148 333.4395 13.4861108700000,300,4,4500,3300,35
672,OPT672,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  18.2077 289.8297 0485439  87.5348 229.7210 13.6571852800000,300,3,5000,3000,45
673,OPT673,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  23.7007 310.6683 0559288  97.8676 308.2405 13.6879894000000,300,3.5,4700,3500,35
674,OPT674,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  57.2269 347.0322 0628508 208.3261 156.4773 13.9698442600000,300,4,4800,3600,30
675,OPT675,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  53.9835  44.1733 0270689 218.5070  37.3906 13.9887248500000,300,3,4000,3700,40
676,OPT676,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544   6.0091 308.8873 0193187 257.8098 121.9428 13.3903282100000,300,3.5,4500,3400,30
677,OPT677,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544   8.6858  96.6859 0305834 295.9289 111.7730 13.0277627300000,300,4,5000,3300,40
678,OPT678,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544   0.8538  11.6988 0421959  98.5106  62.9741 13.6971823200000,300,3,4700,3000,35
679,OPT679,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  13.9564 270.2600 0549523 255.4195 198.4755 13.7016949400000,300,3.5,4800,3500,45
680,OPT680,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  13.0181 232.2380 0302448 237.0506  65.9221 13.1557715300000,300,4,4000,3600,35
681,OPT681,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  24.4059 164.1539 0834813 147.7218  41.0110 13.8940975000000,300,3,4500,3700,30
682,OPT682,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  51.5102 239.7320 0010447  60.7809  30.0721 13.5207556200000,300,3.5,5000,3400,40
683,OPT683,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  35.2310  96.3347 0307459 192.6503 266.5100 13.7470490700000,300,4,4700,3300,30
684,OPT684,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544   8.5771 176.2877 0057362  96.8044 139.5333 13.7277983900000,300,3,4800,3000,40
685,OPT685,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  41.4762 212.8046 0892628  24.2931 313.3600 13.4509909800000,300,3.5,4000,3500,35
686,OPT686,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  43.2485 136.6691 0052022 141.8502  83.4635 13.7753560200000,300,4,4500,3600,45
687,OPT687,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  59.0387 126.9664 0467789 171.8037 101.7141 13.6922180200000,300,3,5000,3700,35
688,OPT688,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544   3.4418 161.5655 0811850 250.9018 170.0804 13.4955907600000,300,3.5,4700,3400,30
689,OPT689,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  22.6546 263.5393 0705502 299.2787 286.5177 13.9273211800000,300,4,4800,3300,40
690,OPT690,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544   5.2143  21.4207 0940727 153.4423 337.7310 13.9414593100000,300,3,4000,3000,30
691,OPT691,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  35.1490 108.1446 0521566 165.8422  39.6218 13.7674674900000,300,3.5,4500,3500,40
692,OPT692,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  46.8695 126.5264 0714307 307.7058 354.2436 13.0133514600000,300,4,5000,3600,35
693,OPT693,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  31.7912 208.6564 0872828  67.3239 309.7006 13.0748568300000,300,3,4700,3700,45
694,OPT694,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  50.6670 226.1258 0313776 146.2299 192.6238 13.1771974800000,300,3.5,4800,3400,35
695,OPT695,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544   2.2729  56.5007 0970664  78.2523 311.8198 13.6560239600000,300,4,4000,3300,30
696,OPT696,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  21.3708  18.8767 0584058 105.0683 191.0649 13.1494982200000,300,3,4500,3000,40
697,OPT697,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544  48.1285 281.8772 0944887  14.3391 174.0751 13.6436333000000,300,3.5,5000,3500,30
698,OPT698,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544   1.7312 329.0658 0324369 181.9592 188.9441 13.2040340500000,300,4,4700,3600,40
699,OPT699,光学,1,10,45,-45,1 25544U 98067A   24048.91666667 +.90014343 +00000-0 +00000-0 0 9993,2 25544   4.6048 256.4132 0237550 218.1219 267.0221 13.7349493400000,300,3,4800,3700,35
